group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_clonal,phi_clonal
boot_20,0.004949863154723024,0.09855487334351662,0.4962176209714707,5.034937432691796,1375.5238465762955,0.05755252909571415,0.08710827941673294,8.817491664166025e-06,8.817595329597115e-06,4.439604079131687e-05
boot_21,0.004694259420710714,0.057581640362765855,0.007922694315398398,0.13759063245654715,299993.81454140204,0.08852450238862404,0.05347599315491512,2.352975085022848e-06,2.352982467035009e-06,3.237483457985135e-07
boot_22,0.0049750283117550795,0.05922903115226479,0.0084260132851939,0.14226154170127273,299994.6942022185,0.09141964499274272,0.05489394430269788,2.357627037764077e-06,2.357634448994373e-06,3.3540071148197015e-07
boot_23,0.004607922900476087,0.09340560760030235,0.35691824923451115,3.8211651142169307,1428.144557273099,0.05611886153132196,0.08306110970680917,1.0894908095559089e-05,1.0895066363221386e-05,4.163184750421989e-05
boot_24,0.004502839508687,0.08863339806201956,0.24998337936129958,2.8204196705442612,1398.2475621110566,0.05737140844199669,0.07926592084232571,1.5433239559572167e-05,1.5433557145951752e-05,4.352910816091127e-05
boot_25,0.004885909785514305,0.09508868347587608,0.3540733800335182,3.7236121806581357,1352.4048064743502,0.05857187737103161,0.08438938303324572,1.2354660878810484e-05,1.2354864399023622e-05,4.6004723566583916e-05
boot_26,0.004674881037541299,0.05766776193563767,0.007453364279824912,0.12924663676290277,299983.0763675211,0.08803533666954495,0.053550263474766345,2.4897916918840774e-06,2.4897999573284087e-06,3.2179827069711564e-07
boot_27,0.004860723816966815,0.09458940976405637,0.33586427522569823,3.5507598161726284,1304.7345745801201,0.058526314416727364,0.08399591150788947,1.3418362579547492e-05,1.3418602653781787e-05,4.7646235092235756e-05
boot_28,0.004768267216107151,0.09440783499720742,0.4307417228294779,4.562563296173662,1279.9009100678188,0.05754045757936941,0.08385269926840475,1.0455031481144115e-05,1.0455177226753512e-05,4.770240786977631e-05
boot_29,0.004774713526484268,0.09422362736344525,0.3220887307338486,3.4183435699356792,1559.1961538947803,0.057705299284327695,0.0837073474753164,1.1489800386571556e-05,1.1489976409952086e-05,3.927668697967235e-05
boot_30,0.004614928811242916,0.09672077849556457,0.4671811898182167,4.8302050199031505,1166.9025164119082,0.05452189342246249,0.08567237950692788,1.0231028898054316e-05,1.0231168465227956e-05,4.941864128021889e-05
boot_31,0.004551733591746228,0.08961362797621568,0.2584672127645537,2.884240026898067,1421.9432536152626,0.05744330059917407,0.08004898770421777,1.4859980397462479e-05,1.4860274828652686e-05,4.286059947150589e-05
boot_32,0.004517902365819163,0.08881112635372167,0.2957157936687151,3.329715608953348,1270.554558478632,0.05747454029531538,0.0794080367708462,1.4413914955326624e-05,1.4414191975242997e-05,4.7995160010416704e-05
boot_33,0.004359442641680366,0.09513013930016377,0.37801000775106974,3.9736093159533405,1224.8210009508655,0.05223642868468769,0.08442203295956813,1.1324412382595579e-05,1.1324583374931843e-05,4.4999469997919483e-05
boot_34,0.004795343897956751,0.08945112169913219,0.23813386678116769,2.6621674749046544,1894.9351111277738,0.06064923907898773,0.07991929433432134,1.2798758633294658e-05,1.2798977047985312e-05,3.4073020409197685e-05
boot_35,0.0046071536675628315,0.0858446214024143,0.18126174822937682,2.1115096702410177,2089.4643470092146,0.06039937782830207,0.07702803176957163,1.4570052930670432e-05,1.457033598475912e-05,3.0765405330479556e-05
