group,sample_d,theta,phi,fbar,ratio,rho,sample_theta,sample_rho
boot_295,0.014394941552,0.0354027413568,0.16892393116,692.988769861,4.77149296033,117.062387255,0.000122968118877,0.406605279713
boot_296,0.0143759649012,0.0375651332574,0.139223873851,1152.05996521,3.70619938698,160.394251265,8.96289286415e-05,0.382694367211
boot_297,0.0142723569912,0.0371747190733,0.153396128344,1132.91673781,4.12635608736,173.785041317,8.21264988232e-05,0.383926424919
boot_298,0.0141671945374,0.0354674039186,0.132978239756,1071.68918487,3.74930852175,142.51134137,9.94109970561e-05,0.399442670513
boot_299,0.0145030262197,0.035987847855,0.13018929131,814.684372703,3.61759035535,106.063181124,0.000136739498722,0.402997875231
boot_3,0.0142627270417,0.0355092232638,0.138528593919,712.724905686,3.90120034139,98.7327790359,0.00014445787084,0.401662602859
boot_30,0.0141355181299,0.0344409033716,0.125486529863,954.506588854,3.64353189314,119.777719567,0.000118014587196,0.410428204436
boot_300,0.0142939207861,0.0348041450744,0.130790828239,1095.39097402,3.75790952369,143.267092737,9.97711373418e-05,0.410695931634
boot_301,0.0144316185656,0.0356853768354,0.131565551006,1026.12386074,3.68681971927,135.002551139,0.000106898858161,0.40441267111
boot_302,0.0145189157974,0.0365287340974,0.132098980663,1731.7708431,3.61630327269,228.765163115,6.3466463161e-05,0.397465615936
boot_303,0.0143090828873,0.0353755097183,0.122514885796,1467.62743669,3.46326842417,179.806207798,7.95805832433e-05,0.404491214438
boot_304,0.0144985213697,0.0360205692299,0.139593393016,971.976192707,3.8753799843,135.681454671,0.000106857060199,0.402506725453
boot_305,0.0141475042953,0.0350103766152,0.135055563101,1368.41578743,3.85758669737,184.812164728,7.65507201116e-05,0.404094604602
boot_306,0.014441999035,0.0358095020691,0.13748429821,940.668034341,3.83932448837,129.32708455,0.000111670336381,0.403300749814
boot_307,0.0145559742191,0.0367801774254,0.124941196248,1220.89149854,3.39697100431,152.539644316,9.54242045363e-05,0.395755954376
boot_308,0.0141348178956,0.0336555077704,0.138054108316,678.437426321,4.10197668856,93.6610739388,0.000150914540067,0.419985281223
boot_309,0.0143823425867,0.0372486297845,0.1633433656,671.171734348,4.38521810185,109.631449984,0.000131188108785,0.386117359751
boot_31,0.0142309217183,0.0347847177734,0.147373853089,1163.34754229,4.23674137732,171.447009789,8.30047822695e-05,0.409114192359
boot_310,0.0142790126261,0.0357109220906,0.149084225357,894.584806541,4.1747514942,133.3684829,0.0001070643702,0.39985001199
boot_311,0.0141981991134,0.0346348186123,0.149342382602,825.364359856,4.31191467389,123.261880015,0.000115187267236,0.409940045372
boot_312,0.0142589879311,0.0364893229023,0.152468202605,1037.51840508,4.17843331905,158.188566391,9.01391817147e-05,0.390771513336
boot_313,0.0140945381201,0.0350695958391,0.150195863311,996.188010888,4.28279424719,149.623318316,9.42001439267e-05,0.401901926238
boot_314,0.0142943313134,0.0338961413625,0.127669591114,1496.0235514,3.7664933524,190.996715104,7.48407181013e-05,0.421709691394
boot_315,0.0143092308454,0.03573589992,0.132202231526,937.465901964,3.69942359985,123.935084219,0.000115457466588,0.400416132723
boot_316,0.0141862041419,0.0361355541686,0.156702742498,861.785635768,4.33652523403,135.04417257,0.000105048621292,0.392582996672
boot_317,0.0143986508269,0.0338810856184,0.149040071796,1068.11812457,4.39891665439,159.192401973,9.04481033542e-05,0.424976076299
boot_318,0.0144574693471,0.0369378375681,0.138190508989,1092.00332407,3.74116402277,150.904495171,9.580542535e-05,0.391399992498
boot_319,0.014262924905,0.0356201484529,0.143903100494,991.988576608,4.03993545069,142.750231828,9.9915248629e-05,0.400417334695
boot_32,0.01430496956,0.0365203223317,0.144504245017,949.574517991,3.95681734965,137.21754881,0.000104250292212,0.391698885626
boot_320,0.0141617089641,0.0337746934978,0.139879007903,844.59165167,4.14153300644,118.140642319,0.000119871609686,0.419299407264
boot_321,0.0141902714512,0.0346086992499,0.14669903429,1562.37502488,4.23879075116,229.198907349,6.1912474258e-05,0.410020363629
boot_322,0.0144908886815,0.0363500600608,0.135349662097,1057.99592707,3.72350587236,143.199391229,0.000101193786909,0.398648273408
boot_323,0.014418784601,0.0378261825143,0.137713480998,1238.3814333,3.64069202451,170.541817982,8.45469150713e-05,0.381185296602
boot_324,0.0144736717356,0.0362348489549,0.127392054438,1107.28957487,3.51573300598,141.059893799,0.000102606569067,0.399440653214
boot_325,0.0142792637443,0.034443741296,0.135760795938,1033.12886481,3.94152292491,140.258396992,0.000101806836885,0.414567732976
boot_326,0.0144657143756,0.0356801624391,0.131812889903,1072.01764429,3.69429063357,141.305743721,0.000102371736595,0.405427368787
boot_327,0.0142287230147,0.0327610900401,0.122077080641,818.027081375,3.72628262647,99.8623579793,0.000142483347105,0.434317753081
boot_328,0.0145003917828,0.0359043176969,0.135008109707,887.584857381,3.7602193376,119.8311538,0.000121006861096,0.403862062084
boot_329,0.0141242828315,0.0354169171682,0.150646759905,789.779240113,4.25352548867,118.977683563,0.000118713715114,0.398800459238
boot_33,0.0144317110918,0.036517643715,0.152711510698,982.581217286,4.18185554056,150.051462075,9.61784103412e-05,0.395198310285
boot_330,0.0144968149771,0.0362235696687,0.124021028499,1893.90284663,3.42376606264,234.883778917,6.1719098032e-05,0.400203931022
boot_331,0.0146328852198,0.0371506859557,0.136637182644,1179.42844873,3.677918163,161.153780364,9.08007568096e-05,0.393879274188
boot_332,0.0142357768845,0.0361660797562,0.137858060319,930.09163371,3.81180546104,128.220628542,0.000111025636407,0.393622338403
boot_333,0.014413964802,0.0377266342648,0.153600889541,1264.80075588,4.07141778042,194.274521196,7.41937991319e-05,0.382063364064
boot_334,0.0141400515147,0.0328767816579,0.146869568485,975.645366544,4.46727328767,143.292613979,9.86795559246e-05,0.43009232661
boot_335,0.0145885110912,0.0380967620206,0.155439680855,1173.01757106,4.08012840491,182.333476883,8.00100526827e-05,0.382933097656
boot_336,0.0144736831448,0.0366812634851,0.156736113199,781.390232339,4.27292024067,122.472067908,0.000118179462403,0.394579732802
boot_337,0.0141413796387,0.0349101246921,0.136056352895,801.028094197,3.89733219503,108.984961063,0.000129755330468,0.405079608378
boot_338,0.0141188388014,0.0337118255172,0.133037504251,776.069518996,3.94631563881,103.246351933,0.000136749033134,0.41880967835
boot_339,0.0142412593891,0.0372723780335,0.171941544773,1055.47869207,4.61310905943,181.480636789,7.84726108582e-05,0.382086149058
boot_34,0.014233286337,0.0351938780365,0.139965544327,1034.07884633,3.97698554793,144.735408604,9.83400432164e-05,0.404425062856
boot_340,0.0144381979079,0.0363751386173,0.131358756379,1020.72615483,3.61122352717,134.081318302,0.000107682398195,0.396924890371
boot_341,0.0145605213614,0.036607578359,0.133404893621,1141.85102184,3.64418788681,152.3285141,9.5586315191e-05,0.397746095592
boot_342,0.0143883044048,0.0359016950187,0.14055993951,1059.13568781,3.91513379624,148.872048211,9.66487972576e-05,0.400769501199
boot_343,0.0144925930967,0.0375676559465,0.143285441733,1024.4855821,3.81406393674,146.793869181,9.87275093813e-05,0.385773153303
boot_344,0.0142038432984,0.0359319413635,0.159386274181,819.918109656,4.43578243015,130.683692632,0.000108688720164,0.395298521579
boot_345,0.0144167260895,0.0365698876661,0.142883786177,869.759840524,3.90714315236,124.274579079,0.000116007040188,0.394223964294
boot_346,0.0141086413882,0.0348088151521,0.139877364581,831.762252321,4.0184465909,116.344711813,0.000121265858743,0.405318058848
boot_347,0.0145707112094,0.0389381330542,0.145338104289,2033.28984855,3.73253910471,295.514492059,4.93062492736e-05,0.374201587661
boot_348,0.0142845671554,0.0355310255518,0.134180114357,1110.29792824,3.77642109321,148.979902981,9.58825107924e-05,0.402030814861
boot_349,0.0143132780395,0.0367392800178,0.13289509949,1010.8211361,3.61724833545,134.333175448,0.000106550582101,0.389590597109
boot_35,0.0145026088411,0.0376567739461,0.159273976289,981.723992556,4.22962350724,156.363083913,9.27495702832e-05,0.385126162476
boot_350,0.0144968994352,0.0363488457153,0.137939330079,1267.50134353,3.79487511543,174.838286202,8.29160463087e-05,0.398826954474
boot_351,0.0142841035105,0.0353686528663,0.13136977756,932.891579576,3.71429972345,122.553759297,0.000116553776828,0.403863374851
boot_352,0.0141447754718,0.0345392965002,0.126233152944,824.142223725,3.65476908145,104.034071375,0.000135962913734,0.409527028777
boot_353,0.0142714513375,0.0342368870576,0.131132781765,1922.25646883,3.83016077205,252.070838024,5.66168282271e-05,0.416844303439
boot_354,0.0140738975618,0.0339020694122,0.142590263516,811.693583547,4.2059457133,115.739601972,0.000121599671348,0.415133878428
boot_355,0.0145355969064,0.036105674458,0.137487420899,1165.55013291,3.80791725853,160.248481703,9.07066123309e-05,0.402584832568
boot_356,0.0143583482359,0.0352637851733,0.144197037776,1098.41850605,4.08909698908,158.38869481,9.06526078342e-05,0.407169796588
boot_357,0.0141793992215,0.0336684653811,0.124902768099,1174.75366982,3.70978500757,146.729985195,9.66360025371e-05,0.421147773177
boot_358,0.0144325224768,0.0361369700119,0.136347752583,1362.54558048,3.7730820414,185.78002769,7.7686082063e-05,0.399383857364
boot_359,0.0146234355673,0.0377182407296,0.142159878434,1016.16613123,3.76899546967,144.458053683,0.000101229631678,0.387701952276
boot_36,0.0141987344354,0.0342458783836,0.140892024155,1585.93569331,4.11413083282,223.44569001,6.35444542909e-05,0.414611483353
boot_360,0.0146370144063,0.0386284599849,0.130846909041,1704.4810449,3.38731880825,223.026076244,6.56291616334e-05,0.378917886242
boot_361,0.0142944677291,0.0359097299248,0.139258833803,1177.94315925,3.878025095,164.038990644,8.7140671087e-05,0.398066701116
boot_362,0.0144058410333,0.03577874937,0.138483277027,970.29228144,3.87054549042,134.369254808,0.000107210842643,0.402636796617
boot_363,0.0142094705809,0.0350996396776,0.164397424441,1418.62340375,4.68373538734,233.218033829,6.09278379877e-05,0.404832377523
boot_364,0.0142524974131,0.0379218370463,0.166095926405,1059.4134277,4.37995464729,175.96425472,8.09965491903e-05,0.375838791663
boot_365,0.0144966926173,0.0361856199413,0.137756621965,1058.43570546,3.80694381326,145.806527351,9.94241676324e-05,0.400620264093
boot_366,0.014255039808,0.0352396741227,0.142311098991,951.5107884,4.03837727032,135.410545999,0.000105272744474,0.404516788617
boot_367,0.0141861214614,0.0336659901436,0.137386279134,1080.49580342,4.08086257223,148.445298052,9.5564639955e-05,0.421378411888
boot_368,0.0140743735565,0.0343425527104,0.138480903192,875.440536364,4.03234157809,121.231796166,0.000116094737532,0.409823162396
boot_369,0.0142699215961,0.035993258545,0.143597456209,1067.82234203,3.98956532457,153.336571998,9.30627404159e-05,0.396460953329
boot_37,0.0143529710053,0.0357855801987,0.144087048218,917.050334341,4.02639966763,132.135075743,0.00010862347431,0.40108252893
boot_370,0.0145817828216,0.0364935244869,0.13272635608,1241.46849595,3.63698376482,164.775589656,8.84947998183e-05,0.399571787778
boot_371,0.014225504992,0.0344398425876,0.153708935963,963.174898811,4.46311377794,148.048588842,9.60867314117e-05,0.41305371695
boot_372,0.0143304953382,0.0361373887883,0.147212750358,881.905030144,4.07369639295,129.827665042,0.000110380906362,0.396555916702
boot_373,0.0142419602431,0.0360624009883,0.149826065168,801.700909991,4.1546336645,120.115692786,0.000118568689176,0.39492545845
boot_374,0.0142424214081,0.0364731861838,0.15905169743,925.183362944,4.36078429311,147.15198431,9.67871515623e-05,0.390490190145
boot_375,0.0144279843878,0.0359974424328,0.141261871583,933.370284175,3.92421966774,131.849633223,0.000109427565593,0.400805818768
boot_376,0.0142409857095,0.0344605969242,0.132727140189,868.361326541,3.85156242306,115.255115523,0.000123560552127,0.413254179572
boot_377,0.0145006246003,0.0364519595496,0.130357758692,1304.80602851,3.57615229203,170.091589405,8.52518613711e-05,0.397800962678
boot_378,0.0141953680477,0.0345323854431,0.130082766409,870.912045095,3.76697887331,113.290648125,0.000125300439909,0.411074064693
boot_379,0.0143370328316,0.0352143797707,0.137211670178,1029.10252881,3.8964670419,141.204876762,0.000101533552951,0.407135747527
boot_38,0.0141233232434,0.0331430886873,0.132902855227,1012.17755192,4.00997192751,134.521286646,0.000104989504602,0.426131775969
boot_380,0.0140637118949,0.0343824025417,0.16019930734,912.098882102,4.65934011289,146.117609138,9.62492609744e-05,0.409038079228
boot_381,0.0143258975687,0.0348170002286,0.149379898507,1015.77701766,4.29042989132,151.736667803,9.44128915972e-05,0.411462718632
boot_382,0.014257374,0.0352625476653,0.136631756539,1352.9869569,3.87469895357,184.860984495,7.71248408033e-05,0.404320587817
boot_383,0.0144101870816,0.0346005314515,0.135685715692,1107.35385332,3.92149224304,150.252100112,9.59067265672e-05,0.41647299845
boot_384,0.0143458193209,0.034514887055,0.131973909661,890.30572984,3.82368076275,117.49712796,0.000122095063683,0.415641496902
boot_385,0.0141800011827,0.0332013117026,0.137200366042,903.424357485,4.13237787924,123.950152538,0.000114400836888,0.427091595349
boot_386,0.014157821568,0.0353903745124,0.13578445825,862.356734352,3.83676239996,117.094641992,0.000120909217767,0.400047237788
boot_387,0.0142612227971,0.0354772191926,0.135176202228,1421.72763668,3.8102254152,192.18374253,7.42061873153e-05,0.401982543212
boot_388,0.0141355657314,0.0345934031875,0.144087712947,760.772909783,4.16517889745,109.618028643,0.000128952927784,0.408620269442
boot_389,0.0144460051116,0.0377501156576,0.154966225975,1048.85729549,4.10505301177,162.537456668,8.88780063851e-05,0.382674459665
boot_39,0.0144906061984,0.0357812144217,0.149886019394,801.196202758,4.18895841901,120.088109585,0.000120666452727,0.404978043159
boot_390,0.0143254969893,0.0343310831847,0.125984584145,964.522678253,3.6696944127,121.514988518,0.000117890781738,0.417274832614
boot_391,0.0141060255068,0.0336785797242,0.137381314377,999.324741871,4.07918966601,137.288546528,0.000102747285652,0.418842647829
boot_392,0.014181684803,0.0367183149692,0.176469285488,791.408883339,4.80602897045,139.659360172,0.000101544821525,0.386229183307
boot_393,0.0141323238917,0.034045125131,0.131497768244,879.208539651,3.86245513089,115.613960786,0.000122237174435,0.415105652785
boot_394,0.0144639631146,0.0367237723882,0.126284023342,1667.99695195,3.43875411291,210.641366014,6.86662994467e-05,0.393858315037
boot_395,0.0142777839516,0.0342944874986,0.145229473715,923.208793784,4.23477603277,134.077127251,0.000106489333747,0.416328832794
boot_396,0.014164782162,0.0346322564722,0.1329121943,1088.50135521,3.83781502675,144.675103619,9.79075307892e-05,0.409005464988
boot_397,0.0143226477962,0.0352073503123,0.118261035097,1105.9667334,3.35898708787,130.792770674,0.000109506417842,0.406808455312
boot_398,0.0145058262293,0.0376166015183,0.14764134296,739.456046472,3.92489850226,109.174283761,0.000132868526631,0.385622986762
boot_399,0.0141258102439,0.0346716029537,0.134942757857,1068.66715311,3.89202535681,144.208892872,9.79538082746e-05,0.407417282169
boot_4,0.0143671541066,0.0370661480965,0.146151367927,1020.98972403,3.94298775115,149.219044807,9.6282308503e-05,0.387608501136
boot_40,0.0142088024587,0.0357371269859,0.146104026126,1033.51047428,4.0882980376,151.000041335,9.40980037688e-05,0.397592186531
boot_400,0.0144573558602,0.0362048560803,0.139138075219,1676.84961258,3.84307770513,233.313627526,6.196532973e-05,0.399320904028
boot_401,0.0141160794765,0.0344322003728,0.149659350941,722.717171633,4.34649395975,108.161382821,0.000130509421277,0.40996739458
boot_402,0.0140227285764,0.0329869453364,0.134105310876,1132.37131473,4.06540555691,151.857007189,9.23416629628e-05,0.425099336522
boot_403,0.0146476721376,0.0368694695659,0.149829832896,884.247682329,4.06379138783,132.486682482,0.000110559581259,0.39728459102
boot_404,0.0145456797152,0.0372223883069,0.141903347846,1138.94107854,3.81231173766,161.619552045,8.9999505203e-05,0.390777711394
boot_405,0.014301582272,0.035295796679,0.130420215895,977.245544207,3.69506366669,127.452574858,0.000112211010942,0.405192221672
boot_406,0.0141148254625,0.033314632827,0.129472549504,1224.62347938,3.8863567903,158.555124057,8.90215661365e-05,0.423682456168
boot_407,0.0142180888332,0.0338432053026,0.144095067397,1054.49881642,4.25772518023,151.948078022,9.35720215636e-05,0.420116496238
boot_408,0.0142405038639,0.0350365618342,0.132892805126,718.211409959,3.79297505717,95.4451289429,0.000149200949505,0.406446954793
boot_409,0.0144431994883,0.0360136335885,0.145481179618,829.304560502,4.03961403286,120.648205725,0.000119713338475,0.40104810454
boot_41,0.0140866507494,0.0325423056991,0.121013128643,991.173060852,3.71864027588,119.94495312,0.000117442629998,0.432871932297
boot_410,0.0145114567337,0.0358481344262,0.140053664941,1117.92850776,3.90686062699,156.569984654,9.26835163566e-05,0.404803679911
boot_411,0.0146075172752,0.0385371270167,0.162505778344,896.29240196,4.21686282618,145.652694405,0.000100290058725,0.379050500285
boot_412,0.014494369949,0.0364736088519,0.142483582873,1464.7759894,3.90648436934,208.706531077,6.94485691189e-05,0.397393359344
boot_413,0.0145367952256,0.0388396449522,0.165775010858,1045.3082717,4.26819068667,173.285990091,8.38890392578e-05,0.37427724284
boot_414,0.0141141590083,0.0339492632463,0.149184182936,770.933818997,4.39432755445,115.011131885,0.000122719938296,0.415742718949
boot_415,0.0142535937054,0.0337508543709,0.122335356644,911.679512365,3.62465955083,111.53063829,0.000127799803927,0.42231801153
boot_416,0.0141118241777,0.0346843421079,0.135714627942,1076.22222352,3.91284999785,146.059098647,9.6617220758e-05,0.406864403939
boot_417,0.0144296404687,0.0364700479427,0.139071122574,741.540479985,3.81329694966,103.126866985,0.000139921253214,0.39565729366
boot_418,0.0141275986957,0.0332337329413,0.137764052039,851.32771329,4.1453077896,117.282355396,0.000120458006219,0.425098159171
boot_419,0.0143224170514,0.0341728191674,0.14605703785,821.996298932,4.27407048668,120.058344546,0.000119295473427,0.419117222411
boot_42,0.0142115193652,0.0336986772993,0.132606253531,1107.28157991,3.93505811379,146.832461915,9.67873124229e-05,0.421723358427
boot_420,0.0144337443905,0.037357606903,0.131767004282,1541.3709955,3.5271800098,203.101838565,7.10665373217e-05,0.386366943363
boot_421,0.014100099012,0.0335140896568,0.127713068834,908.36928346,3.81072767132,116.010628825,0.000121541441114,0.420721528061
boot_422,0.0143804220994,0.0369214908258,0.15432608229,685.540413119,4.17984428143,105.796766208,0.00013592496836,0.389486496286
boot_423,0.0141617595859,0.035164579616,0.139170277242,671.022902328,3.95768352024,93.386443353,0.000151646845917,0.402727964917
boot_424,0.0141818592696,0.0360465718762,0.155748326331,836.054490599,4.32075279907,130.214087633,0.000108911866047,0.393431567315
boot_425,0.0143833353816,0.0390062677299,0.152352975108,885.951465428,3.90585882667,134.97734156,0.000106561110297,0.368744210063
boot_426,0.0144350969906,0.0376896065178,0.152735476667,1015.90625607,4.05245612194,155.16492627,9.30306696079e-05,0.382999408172
boot_427,0.0142131803952,0.0351967961141,0.133748066667,898.969275403,3.80000685952,120.235402578,0.0001182112763,0.403820289469
boot_428,0.0143330591272,0.0348429693003,0.147859792511,913.802098784,4.2436048213,135.114588722,0.000106080766427,0.411361586426
boot_429,0.0144365473254,0.0365290185882,0.158949538555,1087.27550783,4.35132244714,172.821940252,8.35342277974e-05,0.395207642673
boot_43,0.0143433895493,0.036675130538,0.146296156346,1067.18092313,3.98897438673,156.12446718,9.18715036042e-05,0.391093074212
boot_430,0.0143153223933,0.0351333146503,0.147925915216,883.717250741,4.21041728309,130.724683108,0.000109507417061,0.407457210791
boot_431,0.0142417434664,0.0343361532314,0.133247636069,729.879315914,3.88068037709,97.2546934616,0.000146437595549,0.414773995514
boot_432,0.0147182190144,0.0384098227933,0.125743703933,1403.58135753,3.27373819478,176.491518668,8.33933501477e-05,0.383188933038
boot_433,0.0141018270627,0.0363290125037,0.146059889049,1038.81217956,4.0204750689,151.728791689,9.29410094533e-05,0.388169842528
boot_434,0.0145305391302,0.0379723567665,0.141024140618,1071.0026462,3.71386325809,151.03722778,9.62050174237e-05,0.382660976761
boot_435,0.0144196426637,0.0358033066817,0.142806453771,769.033718807,3.98863867632,109.822978213,0.000131298958545,0.402746114818
boot_436,0.0143999765962,0.0367416893609,0.138146575993,1461.42452402,3.75994077561,201.890794065,7.13255731295e-05,0.391924727652
boot_437,0.0142624858677,0.0354602830235,0.136327931277,1112.14559472,3.84452462456,151.616508208,9.40694785569e-05,0.40221015321
boot_438,0.0141894534617,0.0333016460905,0.133683799797,837.996562471,4.01433008548,112.026564688,0.000126661506592,0.426088651089
boot_439,0.0141287424076,0.0360847202222,0.15973441807,1358.28918755,4.42664975886,216.965532944,6.51197552713e-05,0.391543631781
boot_44,0.014337646392,0.0348278865557,0.13282999535,1258.55136221,3.81389766896,167.17337159,8.57651326623e-05,0.411671445211
boot_440,0.0143465716442,0.036209186675,0.141378291624,920.328489506,3.90448680587,130.114469579,0.000110261154586,0.396213584496
boot_441,0.0144234516852,0.0363016292623,0.150082375151,829.039219711,4.13431513133,124.424175188,0.000115921617832,0.397322433683
boot_442,0.0143626636985,0.0350884798902,0.130149016502,899.202579148,3.70916656717,117.030331312,0.000122725993659,0.409327042478
boot_443,0.0141150936932,0.0338111459812,0.134692264079,2068.39765144,3.98366456296,278.597162687,5.06648867385e-05,0.417468656669
boot_444,0.0144386977559,0.0359293313561,0.156366534657,792.693423557,4.35205801933,123.950723687,0.000116487401819,0.401863803497
boot_445,0.0146134677945,0.0374730319537,0.15130181245,1150.17851992,4.03761864363,174.024094705,8.39738187936e-05,0.389972922728
boot_446,0.0141702116496,0.0352866293847,0.147788611801,1121.47158008,4.1882326076,165.740727995,8.54962556338e-05,0.40157453111
boot_447,0.0144330916789,0.0356112812135,0.14453854701,778.427561974,4.05878536477,112.51278876,0.000128279565709,0.40529549028
boot_448,0.0141897523839,0.0346732189527,0.13266590651,947.48555367,3.82617797012,125.699029883,0.000112886729493,0.409242430111
boot_449,0.0143656265779,0.0355860608678,0.132681106725,2929.18018223,3.72845725235,388.646868376,3.69631862415e-05,0.403686899522
boot_45,0.0142753180534,0.0359152612207,0.148647604663,1054.04340396,4.13884236423,156.681027209,9.11106999211e-05,0.397472204523
boot_450,0.0143504635171,0.0361535662621,0.145867337719,1076.31812909,4.03465972517,156.99966003,9.1404424152e-05,0.396930787216
boot_451,0.014528901984,0.0360067538747,0.128129821835,1103.61771822,3.558494117,141.40634161,0.000102745759622,0.403504910067
boot_452,0.0144387106502,0.0365030609888,0.145025342701,2223.26142105,3.97296387681,322.429249502,4.47810199369e-05,0.395547941984
boot_453,0.0143126368919,0.0355590558091,0.143813504068,885.615882075,4.04435665671,127.363523259,0.000112376263829,0.402503288297
boot_454,0.014283622679,0.0353220322962,0.132642571303,865.035758932,3.75523611413,114.740567334,0.000124486247635,0.404382810117
boot_455,0.0142098717001,0.0361482456829,0.139093033087,1164.43248855,3.84785016421,161.964446658,8.7734512069e-05,0.393099898255
boot_456,0.0144028920601,0.0353603693164,0.148223277101,1196.22516882,4.19179097863,177.308414674,8.12307305696e-05,0.407317353822
boot_457,0.0144558444167,0.0371615239321,0.146074332149,992.171461968,3.93079499149,144.930783684,9.97430914899e-05,0.389000312341
boot_458,0.0144623880215,0.0357260640936,0.164344721396,843.585255432,4.60013509928,138.638783778,0.00010431704338,0.404813359334
boot_459,0.0142324886388,0.0340808853751,0.125920851698,898.125821169,3.69476468443,113.092768333,0.000125847910954,0.417609122596
boot_46,0.0145200138213,0.0397862958533,0.145890528961,1671.71684793,3.66685377043,243.887655218,5.95356653385e-05,0.364950129432
boot_460,0.0141397046765,0.0342196439893,0.133122584868,1193.80242262,3.89023874444,158.922064321,8.89725711592e-05,0.413204318577
boot_461,0.014352824086,0.0352938684942,0.142054595304,1166.71625488,4.02490861343,165.737405421,8.65997874739e-05,0.406666219893
boot_462,0.0141409343258,0.0348315109071,0.15338699336,748.463218293,4.40368474882,114.804522694,0.000123174017834,0.405981077406
boot_463,0.0144172478119,0.0352204901532,0.135355560026,907.943154656,3.84309132091,122.89515417,0.000117313395384,0.409342622695
boot_464,0.0144862236924,0.0364103916653,0.121233979647,1089.32546616,3.32965326937,132.063261393,0.00010969154888,0.397859595293
boot_465,0.0145195650176,0.0364600734553,0.138878202373,774.867005867,3.80904889134,107.612136853,0.000134924976329,0.398231918962
boot_466,0.0143975004715,0.0349973594736,0.133400005383,1868.88198735,3.81171629487,249.308867172,5.77496526087e-05,0.411388192938
boot_467,0.0145197758361,0.0371509016911,0.142062474722,950.987781587,3.82393073263,135.099677682,0.000107474540911,0.3908323937
boot_468,0.0143066067757,0.0362132409741,0.152977543359,922.360095129,4.22435383424,141.100381446,0.000101393111976,0.395065627679
boot_469,0.014400460932,0.0370482131201,0.148481584536,969.122640312,4.00779341379,143.896865243,0.000100074875903,0.388695154751
boot_47,0.0142195098554,0.0359084399073,0.165045497519,1384.80459563,4.59628705523,228.555763452,6.221461949e-05,0.395993529436
boot_470,0.0142998082393,0.0365047296214,0.149717976842,869.060960051,4.10133093424,130.114048691,0.00010990210806,0.391724809022
boot_471,0.014312900277,0.0340302230491,0.143246865857,882.766334054,4.20940132101,126.453510637,0.000113187053525,0.420593783835
boot_472,0.0145012863944,0.0364077995907,0.13558916022,983.80593401,3.72417893264,133.393420411,0.000108710657165,0.398301642983
boot_473,0.0142685170027,0.0353199673674,0.140422277387,1367.43394159,3.97571934105,192.018188255,7.43081534743e-05,0.403978770827
boot_474,0.0141405730078,0.033646196265,0.134737745016,1363.9316633,4.00454612921,183.773076669,7.69458359411e-05,0.420272559085
boot_475,0.0140443603127,0.0337206974436,0.138557160975,953.893704517,4.10896486369,132.16880357,0.000106260781163,0.416490801715
boot_476,0.0144580291443,0.0368884059328,0.155403826029,1176.22300706,4.21280947494,182.78955556,7.90965824057e-05,0.39193965634
boot_477,0.0143786156258,0.0360995797519,0.142302582655,1376.60635146,3.94194568561,195.894639113,7.33997402425e-05,0.39830423857
boot_478,0.01451298909,0.037856187357,0.148974124288,1022.91159287,3.93526487185,152.387358773,9.52374869342e-05,0.383371652121
boot_479,0.0142801910959,0.0348852655808,0.140527667925,1099.31703743,4.02828144162,154.484459581,9.24377192021e-05,0.409347352187
boot_48,0.0143669452079,0.0340042461232,0.134928783815,850.609419064,3.96799809429,114.771694415,0.000125178470885,0.422504447115
boot_480,0.013983534405,0.0341218425485,0.150896160439,770.369586184,4.42227468298,116.245812674,0.000120292800948,0.409811820248
boot_481,0.0144890495863,0.0369534585429,0.140026676305,1390.79136259,3.78927120291,194.747891937,7.43990060285e-05,0.392089134754
boot_482,0.0144673545416,0.0372447583449,0.15284320807,967.976237942,4.10375083264,147.948593542,9.7786360757e-05,0.388440016381
boot_483,0.0143639488595,0.037810964481,0.176624827436,850.440266647,4.67125951056,150.208865341,9.56265053128e-05,0.379888454492
boot_484,0.0144743915078,0.0357707621354,0.147842048321,1133.97592794,4.13304160983,167.649323933,8.6337309142e-05,0.40464308401
boot_485,0.0142138145311,0.0340670067772,0.131803637159,1171.27906308,3.86895267967,154.378840642,9.20710019068e-05,0.417231094708
boot_486,0.0143037924818,0.0349405430031,0.16296838002,946.273150014,4.66416277519,154.212602314,9.27537196517e-05,0.409375220086
boot_487,0.0143971923197,0.0344159247842,0.126405014004,844.901631589,3.67286408245,106.799802573,0.000134805420729,0.418329375426
boot_488,0.0143578039362,0.0367444288922,0.128242038246,1260.24944072,3.49010835417,161.616956976,8.88384746556e-05,0.390747777801
boot_489,0.0141826555728,0.0355555499062,0.154085167026,807.539776991,4.33364601116,124.429901417,0.000113981088237,0.398887251363
boot_49,0.0144373226702,0.0374576545341,0.163620802769,970.736432859,4.36815398093,158.832674422,9.08964274682e-05,0.385430504118
boot_490,0.0144528915624,0.0371956757685,0.169598441398,708.365964773,4.55962791089,120.137763565,0.000120302652002,0.388563758121
boot_491,0.0145077060534,0.0385280908694,0.16210521172,1046.84404868,4.20745508178,169.698876148,8.54908788005e-05,0.376548791441
boot_492,0.0141628524709,0.0339810703801,0.146303402311,1283.87887569,4.30543831241,187.835847669,7.54001573539e-05,0.41678653181
