group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_clonal,phi_clonal
boot_38,0.005276431424255761,0.09268725330195139,0.31338331064838193,3.3810831531220282,1308.2990077462614,0.06370064960193492,0.08249257325784516,2.307052801717537e-05,2.3071237704689845e-05,7.800577312500057e-05
boot_39,0.005001790973041506,0.09081347218198933,0.28164890130045145,3.1013999854121836,1149.2134345515615,0.061427544249439685,0.08100501049268387,2.75440712301421e-05,2.754508283510697e-05,8.542831950297813e-05
boot_40,0.005084045123084054,0.09127384697305728,0.4039334103555909,4.425510962355144,1190.118348651703,0.06226181704214949,0.08137110820227995,1.8909405630490444e-05,1.8909882396672662e-05,8.368589184332142e-05
boot_41,0.005221606317474863,0.09389018476247533,0.39956428601093785,4.255655551448333,1301.3630842257487,0.062373659371321624,0.083444078202754,1.8017632792863255e-05,1.8018065650050614e-05,7.667868110999843e-05
boot_42,0.004905072603424468,0.09361061285444514,0.31126490886459685,3.325102778128178,1109.8665997429605,0.05865232247215771,0.08322318208311516,2.5325064580929653e-05,2.5325919755000808e-05,8.421128613600448e-05
boot_43,0.005349463855372396,0.09168881907360085,0.45830425038047024,4.998474786904805,1235.8829339788367,0.06528228685902507,0.08170075774665529,1.6958651080082974e-05,1.6959034549882423e-05,8.476930660783477e-05
boot_44,0.0053391893140114785,0.09449932700593941,0.44059628736011675,4.66242777932614,1138.6284155104731,0.06340521194945442,0.08392486884001518,1.9128034459215264e-05,1.912852231392723e-05,8.918535381391424e-05
boot_45,0.005221635430160718,0.0963597934339937,0.5499941855057131,5.707714451281573,1043.269414775205,0.06097125566955824,0.08538903387916134,1.6356063891051006e-05,1.6356420593264678e-05,9.335777819141633e-05
boot_46,0.005473558646408182,0.09400096701073668,0.2935946128068871,3.1233148141268914,1208.4735527076186,0.06521655236450682,0.08353156929162105,2.7725869213139965e-05,2.772689421613026e-05,8.659981945496886e-05
boot_47,0.005381580592362913,0.09466548040426799,0.3376440288855902,3.566706971154477,1228.1622360838892,0.06376407325148346,0.084055891888964,2.332162664604015e-05,2.3322351866283792e-05,8.318399498519202e-05
boot_48,0.005053543147707836,0.09240045453744883,0.30301318842001806,3.279347379153967,1105.6537269870937,0.06112243885722905,0.08226531755747751,2.6932484358883546e-05,2.6933451538566602e-05,8.832414371456876e-05
boot_49,0.005278782904532744,0.09408152835765818,0.2741888122274873,2.9143745537927215,1157.7099402653678,0.06281292598770033,0.08359517878034303,2.9796747787957767e-05,2.9797931629895604e-05,8.684233369782302e-05
boot_50,0.005159951713163633,0.0971492700609538,0.4562489614049816,4.696370452590329,979.7090311253032,0.05976703524675432,0.08600839913427867,2.0723258297372994e-05,2.0723830917774356e-05,9.732678718671339e-05
boot_51,0.0051492632974884526,0.09358562460382369,0.38148299898788585,4.076299117549506,1181.1260512141037,0.06165676112020185,0.0832034311701684,2.047141882873687e-05,2.047197761597424e-05,8.344990429048904e-05
boot_52,0.005072660496595644,0.08851733021519481,0.21816922689028898,2.464706361566678,1219.677317242332,0.06366925614937384,0.07917307760873407,3.392982490380331e-05,3.393135995060581e-05,8.363083872686694e-05
boot_53,0.005144425679306889,0.09451965071313731,0.5045084700461117,5.337604045716072,1044.9535243317794,0.06109055748604392,0.08394089820762797,1.7498398865434026e-05,1.7498807133576552e-05,9.340170375138346e-05
boot_54,0.005442370396555082,0.09353062097099063,0.3016894421522889,3.2255686856378363,1075.4096652546948,0.0651060610281712,0.0831599517365421,3.0114115112311945e-05,3.0115324307435733e-05,9.713904704389265e-05
boot_55,0.0053536513578945144,0.0913356493655939,0.31478386469984637,3.4464512694254226,1208.9920762916033,0.06546389172856414,0.08142022399246829,2.5217463217895444e-05,2.5218311140340243e-05,8.69136804423909e-05
boot_56,0.0052065192974915875,0.09460740173511545,0.342660775601668,3.6219235421036045,1107.4497014445058,0.061700269212396394,0.08401009884067955,2.4590844166886486e-05,2.4591650472812595e-05,8.906907778666318e-05
boot_57,0.004911145646883893,0.08921114086552649,0.24505927147404438,2.7469581612394967,1119.1573264213196,0.06122432300445056,0.07972767804314235,3.182073705968705e-05,3.182208719604619e-05,8.741394213085396e-05
boot_58,0.005337366478261692,0.09829875956461064,0.33233526588625983,3.380869375750563,1071.5733336189844,0.06112268828984403,0.08690814272945166,2.695470435220782e-05,2.695567312847421e-05,9.113360978280083e-05
boot_59,0.005265389435026017,0.09464421451788574,0.39456236221544216,4.168901017619818,1129.9289366913522,0.062417518073675037,0.08403912519418696,2.119900883938901e-05,2.119960805362704e-05,8.837906758790703e-05
boot_60,0.005284729486500928,0.09212872056221028,0.3986190644686928,4.326762187037252,1214.853768632968,0.06418552426414914,0.08204985619719564,1.9572737076414167e-05,1.9573247879126795e-05,8.46887888009129e-05
boot_61,0.005005316168277927,0.09222890854245423,0.32977571862847815,3.575622045626593,1375.808105836714,0.06071890498874222,0.08212931271445896,1.971106719418655e-05,1.9711585242694846e-05,7.04811787480275e-05
boot_62,0.005282581335747902,0.09252794512551336,0.40647216562377464,4.392966525652317,1159.7002170969224,0.06390673480256114,0.08236635858267816,2.0100882947881313e-05,2.0101421689647274e-05,8.83048726006419e-05
boot_63,0.004996361322477647,0.09167662197826325,0.3774273539400173,4.116942201791709,1270.9463956460495,0.0609477749607868,0.08169107313696201,1.860618627486879e-05,1.8606647873210498e-05,7.660249386309825e-05
boot_64,0.005184541497266994,0.08923054691007876,0.3397352204456583,3.807386956711397,1372.4865132861328,0.0647822921517129,0.0797431771626512,1.988381641437156e-05,1.988434358322133e-05,7.570739040152485e-05
boot_65,0.005113260126176664,0.09334167519575047,0.3216956679126676,3.4464312670415125,1309.1980281359258,0.06135201025245714,0.0830105501196339,2.1729129980095245e-05,2.1729759538454505e-05,7.489012269862316e-05
boot_66,0.005256018676031258,0.09409029438658209,0.3201023429847741,3.4020761128623147,1247.2595457228733,0.0626047417514627,0.08360209951379621,2.3608852183988498e-05,2.3609595377918364e-05,8.032164046956058e-05
boot_67,0.005316623025016648,0.09016945139188486,0.20179670215771653,2.237971941081123,1717.3459018485623,0.06573268764829981,0.08049220122426227,2.745927581854883e-05,2.7460281204463027e-05,6.14553388297856e-05
boot_68,0.004680241110794365,0.08982270961641944,0.3357231843461841,3.7376203165086266,1000.8370456780991,0.05805543014749211,0.0802157782123846,2.471440762400324e-05,2.4715222053433034e-05,9.237611607393337e-05
boot_69,0.005133706557688975,0.09154928212554378,0.3437083728022659,3.754353554962126,1067.210492691816,0.06263342949259157,0.08158994731804041,2.5015128315850126e-05,2.5015962685872168e-05,9.391876844050406e-05
boot_70,0.005092904574660803,0.09237210275311176,0.2922812484590301,3.1641722960472927,1187.2891354590095,0.06162601492472583,0.08224284355857713,2.6221816098262877e-05,2.6222732908502768e-05,8.297324499573211e-05
boot_71,0.005172148499064602,0.09168477393923219,0.24832594862430615,2.708475332980526,1199.538513656987,0.06295273231072901,0.08169754590260501,3.10173909221105e-05,3.101867374654981e-05,8.401331270430079e-05
boot_72,0.005252124191158853,0.09509467160835994,0.320715827337138,3.3725951403248056,1088.7294093179357,0.061933517997987214,0.08439409938597041,2.697113520135329e-05,2.6972105159079834e-05,9.096599078384227e-05
boot_73,0.005419873878567018,0.0947370605954094,0.34982667012367646,3.6926063351033265,1253.3642025538527,0.06418881417351846,0.08411232176374005,2.2230645974531277e-05,2.22313049295572e-05,8.209145742049673e-05
boot_74,0.004986669866520595,0.08929003927443922,0.2963333813700392,3.3187731103940683,1264.244479371583,0.0622181195763797,0.07979068775047349,2.371907097417133e-05,2.371982112366563e-05,7.872070452857871e-05
boot_75,0.005520566620223452,0.09844850808006018,0.33035983097930355,3.3556611209450597,1277.0417037594918,0.06318229971603427,0.0870251763741423,2.3607414446744067e-05,2.3608157550156882e-05,7.922097642820702e-05
boot_76,0.005125627940114386,0.08931335535632397,0.2821240471834796,3.1588114236434115,1157.463567624118,0.06389498377714657,0.07980930613072992,2.8002862041958328e-05,2.8003907628040917e-05,8.845906332211051e-05
boot_77,0.005253731614693321,0.09183502582816208,0.36275062768595645,3.9500247799213395,1130.5233418324942,0.06395078789493984,0.08181682545622757,2.294875464558874e-05,2.294945686086174e-05,9.065092328613966e-05
boot_78,0.00526035737195698,0.09720500194196008,0.381528847987549,3.9249919280425014,1162.7010191016304,0.06089732181185376,0.08605207864608962,2.1314225304660165e-05,2.1314831050141944e-05,8.36605398193968e-05
boot_79,0.00531174069297576,0.09529943771880722,0.40648166944420955,4.2653102596846795,1194.5816654442933,0.06260174129853717,0.08455533636931363,1.966016045168055e-05,1.9660675827735698e-05,8.385888232037564e-05
boot_80,0.005055331860280912,0.08865855788130013,0.22598910587950213,2.548982425160423,1190.8173771960712,0.0633657327813809,0.07928604291472137,3.3432101247551787e-05,3.343359158784383e-05,8.522163736740529e-05
boot_81,0.005158200011844335,0.09415471543858224,0.4085345558270846,4.338970745374664,1216.6560128355047,0.06145316114970898,0.08365295518398896,1.8604800048838394e-05,1.8605261578400422e-05,8.072768569872268e-05
boot_82,0.005222055964642435,0.09432974791119247,0.35880032297463926,3.8036815630254286,1312.373116357019,0.06209962874745376,0.08379109122758947,1.9895830769507686e-05,1.9896358575618556e-05,7.567941228542319e-05
boot_83,0.00501683560503392,0.09362845682949276,0.3309184799045717,3.5343793020877072,1163.403362869998,0.06000850261892879,0.08323728538748441,2.3288239231449535e-05,2.3288962376685912e-05,8.231202659125803e-05
boot_84,0.005150797936803874,0.09195665431930367,0.3446800621262642,3.7482884156422434,1079.496036698607,0.06259775872507188,0.08191335074753447,2.475540309778217e-05,2.4756220231396845e-05,9.279345350843293e-05
boot_85,0.005265136843178017,0.09311412613379208,0.341288197753531,3.665267687344745,1068.55200834236,0.06327260707699113,0.08283053555345364,2.5869760306659332e-05,2.5870652663437172e-05,9.482286725781552e-05
boot_86,0.00485667707578691,0.09245729070758034,0.3376816827576607,3.652299133722886,1130.3547418913342,0.058745125316702486,0.08231036611060018,2.2676433695202578e-05,2.2677119343460166e-05,8.282362333345006e-05
boot_87,0.004997829497511892,0.09143634295630011,0.3256590228066465,3.5615928226951037,1049.227788526284,0.06102234327557758,0.08150023206305296,2.6086200609380562e-05,2.6087107960756006e-05,9.29116564779009e-05
boot_88,0.005233081234148626,0.09391426292443669,0.42658338884246805,4.5422641413445,936.1568597605267,0.06243546198555081,0.08346309606054646,2.349094059236187e-05,2.3491676381127586e-05,0.00010670539924606537
boot_89,0.005180568310814878,0.0965897007060246,0.3278433040080358,3.3941849038940775,1110.586431573921,0.060261975974396975,0.08556952142118461,2.5517608288403497e-05,2.5518476515720622e-05,8.661442776003447e-05
boot_90,0.0051303751385376704,0.09379664166262555,0.34108373235703243,3.636417320610121,1166.0875512285563,0.061277288319060055,0.08337018396797097,2.3091311256783124e-05,2.3092022223546742e-05,8.39722295816192e-05
boot_91,0.00485077916285921,0.09318656843205306,0.5175706530373558,5.554133624039845,1171.6230228624895,0.05835989707707563,0.082887855358042,1.4286196161983795e-05,1.4286468294368483e-05,7.934895392253116e-05
boot_92,0.005196443564991494,0.09121397024612514,0.2978837181081811,3.265768580233854,1082.4569560230564,0.06356674034598303,0.08132351589997737,2.8803703282788534e-05,2.8804809529704285e-05,9.406984192172896e-05
boot_93,0.004831109109704517,0.09332133473678957,0.3849616216675167,4.125119114008507,1170.8987928514266,0.0579930161821724,0.08299446269130281,1.91186393800378e-05,1.9119126755624068e-05,7.88686752227763e-05
